timestamp,value,_raw_score,likelihood_score,log_likelihood_score
2014-02-11 11:30:00,5.444,1.0,0.5,0.0301029996658834
2014-02-11 11:35:00,6.04,1.0,0.5,0.0301029996658834
2014-02-11 11:40:00,6.252,1.0,0.5,0.0301029996658834
2014-02-11 11:45:00,5.834,1.0,0.5,0.0301029996658834
2014-02-11 11:50:00,6.044,0.95,0.5,0.0301029996658834
2014-02-11 11:55:00,6.222,1.0,0.5,0.0301029996658834
2014-02-11 12:00:00,6.078,1.0,0.5,0.0301029996658834
2014-02-11 12:05:00,5.622,1.0,0.5,0.0301029996658834
2014-02-11 12:10:00,6.252,1.0,0.5,0.0301029996658834
2014-02-11 12:15:00,5.82,0.625,0.5,0.0301029996658834
2014-02-11 12:20:00,6.68,1.0,0.5,0.0301029996658834
2014-02-11 12:25:00,5.832,1.0,0.5,0.0301029996658834
2014-02-11 12:30:00,6.048,0.85,0.5,0.0301029996658834
2014-02-11 12:35:00,6.048,1.0,0.5,0.0301029996658834
2014-02-11 12:40:00,6.044,1.0,0.5,0.0301029996658834
2014-02-11 12:45:00,5.83,0.925,0.5,0.0301029996658834
2014-02-11 12:50:00,7.048,0.875,0.5,0.0301029996658834
2014-02-11 12:55:00,5.84,1.0,0.5,0.0301029996658834
2014-02-11 13:00:00,6.054,1.0,0.5,0.0301029996658834
2014-02-11 13:05:00,5.834,1.0,0.5,0.0301029996658834
2014-02-11 13:10:00,6.266,0.425,0.5,0.0301029996658834
2014-02-11 13:15:00,6.044,0.45,0.5,0.0301029996658834
2014-02-11 13:20:00,6.044,0.6,0.5,0.0301029996658834
2014-02-11 13:25:00,6.046,1.0,0.5,0.0301029996658834
2014-02-11 13:30:00,5.84,0.8,0.5,0.0301029996658834
2014-02-11 13:35:00,6.656,0.525,0.5,0.0301029996658834
2014-02-11 13:40:00,6.042,0.95,0.5,0.0301029996658834
2014-02-11 13:45:00,5.838,0.175,0.5,0.0301029996658834
2014-02-11 13:50:00,6.03,0.5,0.5,0.0301029996658834
2014-02-11 13:55:00,6.076,0.95,0.5,0.0301029996658834
2014-02-11 14:00:00,6.436,0.75,0.5,0.0301029996658834
2014-02-11 14:05:00,6.036,0.7,0.5,0.0301029996658834
2014-02-11 14:10:00,6.036,0.325,0.5,0.0301029996658834
2014-02-11 14:15:00,6.072,0.425,0.5,0.0301029996658834
2014-02-11 14:20:00,6.252,0.975,0.5,0.0301029996658834
2014-02-11 14:25:00,6.052,0.8,0.5,0.0301029996658834
2014-02-11 14:30:00,6.26,0.225,0.5,0.0301029996658834
2014-02-11 14:35:00,5.806,0.3,0.5,0.0301029996658834
2014-02-11 14:40:00,6.474,0.55,0.5,0.0301029996658834
2014-02-11 14:45:00,6.046,1.0,0.5,0.0301029996658834
2014-02-11 14:50:00,6.252,0.6,0.5,0.0301029996658834
2014-02-11 14:55:00,6.04,0.45,0.5,0.0301029996658834
2014-02-11 15:00:00,6.248,0.175,0.5,0.0301029996658834
2014-02-11 15:05:00,5.816,0.125,0.5,0.0301029996658834
2014-02-11 15:10:00,6.302,0.325,0.5,0.0301029996658834
2014-02-11 15:15:00,5.832,0.375,0.5,0.0301029996658834
2014-02-11 15:20:00,5.816,0.35,0.5,0.0301029996658834
2014-02-11 15:25:00,6.282,0.05,0.5,0.0301029996658834
2014-02-11 15:30:00,6.248,0.075,0.5,0.0301029996658834
2014-02-11 15:35:00,6.436,0.475,0.5,0.0301029996658834
2014-02-11 15:40:00,6.074,0.9,0.5,0.0301029996658834
2014-02-11 15:45:00,5.818,0.65,0.5,0.0301029996658834
2014-02-11 15:50:00,6.076,0.025,0.5,0.0301029996658834
2014-02-11 15:55:00,6.042,0.025,0.5,0.0301029996658834
2014-02-11 16:00:00,6.042,0.425,0.5,0.0301029996658834
2014-02-11 16:05:00,6.656,0.9,0.5,0.0301029996658834
2014-02-11 16:10:00,6.018,0.675,0.5,0.0301029996658834
2014-02-11 16:15:00,5.862,0.425,0.5,0.0301029996658834
2014-02-11 16:20:00,5.62,0.425,0.5,0.0301029996658834
2014-02-11 16:25:00,6.46,0.8,0.5,0.0301029996658834
2014-02-11 16:30:00,6.008,0.35,0.5,0.0301029996658834
2014-02-11 16:35:00,5.63,0.7,0.5,0.0301029996658834
2014-02-11 16:40:00,6.45,0.5,0.5,0.0301029996658834
2014-02-11 16:45:00,6.07,0.425,0.5,0.0301029996658834
2014-02-11 16:50:00,6.042,0.2,0.5,0.0301029996658834
2014-02-11 16:55:00,5.832,0.35,0.5,0.0301029996658834
2014-02-11 17:00:00,7.086,0.525,0.5,0.0301029996658834
2014-02-11 17:05:00,5.214,0.575,0.5,0.0301029996658834
2014-02-11 17:10:00,6.224,0.325,0.5,0.0301029996658834
2014-02-11 17:15:00,6.666,0.05,0.5,0.0301029996658834
2014-02-11 17:20:00,6.434,0.275,0.5,0.0301029996658834
2014-02-11 17:25:00,6.042,0.325,0.5,0.0301029996658834
2014-02-11 17:30:00,5.996,0.525,0.5,0.0301029996658834
2014-02-11 17:35:00,6.068,0.4,0.5,0.0301029996658834
2014-02-11 17:40:00,6.044,0.15,0.5,0.0301029996658834
2014-02-11 17:45:00,5.828,0.1,0.5,0.0301029996658834
2014-02-11 17:50:00,6.042,0.3,0.5,0.0301029996658834
2014-02-11 17:55:00,6.046,0.3,0.5,0.0301029996658834
2014-02-11 18:00:00,6.024,0.15,0.5,0.0301029996658834
2014-02-11 18:05:00,5.834,0.05,0.5,0.0301029996658834
2014-02-11 18:10:00,6.252,0.075,0.5,0.0301029996658834
2014-02-11 18:15:00,6.226,0.225,0.5,0.0301029996658834
2014-02-11 18:20:00,6.69,0.425,0.5,0.0301029996658834
2014-02-11 18:25:00,6.042,0.425,0.5,0.0301029996658834
2014-02-11 18:30:00,6.044,0.025,0.5,0.0301029996658834
2014-02-11 18:35:00,5.816,0.05,0.5,0.0301029996658834
2014-02-11 18:40:00,6.054,0.2,0.5,0.0301029996658834
2014-02-11 18:45:00,5.834,0.325,0.5,0.0301029996658834
2014-02-11 18:50:00,5.836,0.05,0.5,0.0301029996658834
2014-02-11 18:55:00,6.016,0.0,0.5,0.0301029996658834
2014-02-11 19:00:00,6.086,0.05,0.5,0.0301029996658834
2014-02-11 19:05:00,5.816,0.0,0.5,0.0301029996658834
2014-02-11 19:10:00,6.484,0.2,0.5,0.0301029996658834
2014-02-11 19:15:00,6.282,0.15,0.5,0.0301029996658834
2014-02-11 19:20:00,6.464,0.0,0.5,0.0301029996658834
2014-02-11 19:25:00,7.068,0.025,0.5,0.0301029996658834
2014-02-11 19:30:00,6.024,0.025,0.5,0.0301029996658834
2014-02-11 19:35:00,6.07,0.15,0.5,0.0301029996658834
2014-02-11 19:40:00,6.252,0.5,0.5,0.0301029996658834
2014-02-11 19:45:00,5.834,0.125,0.5,0.0301029996658834
2014-02-11 19:50:00,6.042,0.1,0.5,0.0301029996658834
2014-02-11 19:55:00,6.042,0.15,0.5,0.0301029996658834
2014-02-11 20:00:00,5.812,0.175,0.5,0.0301029996658834
2014-02-11 20:05:00,7.498,0.4,0.5,0.0301029996658834
2014-02-11 20:10:00,6.226,0.725,0.5,0.0301029996658834
2014-02-11 20:15:00,6.042,0.05,0.5,0.0301029996658834
2014-02-11 20:20:00,6.062,0.1,0.5,0.0301029996658834
2014-02-11 20:25:00,6.046,0.025,0.5,0.0301029996658834
2014-02-11 20:30:00,6.03,0.125,0.5,0.0301029996658834
2014-02-11 20:35:00,5.862,0.075,0.5,0.0301029996658834
2014-02-11 20:40:00,6.226,0.025,0.5,0.0301029996658834
2014-02-11 20:45:00,5.862,0.05,0.5,0.0301029996658834
2014-02-11 20:50:00,6.04,0.0,0.5,0.0301029996658834
2014-02-11 20:55:00,5.834,0.15,0.5,0.0301029996658834
2014-02-11 21:00:00,6.232,0.225,0.5,0.0301029996658834
2014-02-11 21:05:00,5.834,0.0,0.5,0.0301029996658834
2014-02-11 21:10:00,6.296,0.0,0.5,0.0301029996658834
2014-02-11 21:15:00,5.834,0.0,0.5,0.0301029996658834
2014-02-11 21:20:00,6.236,0.225,0.5,0.0301029996658834
2014-02-11 21:25:00,5.838,0.25,0.5,0.0301029996658834
2014-02-11 21:30:00,6.02,0.0,0.5,0.0301029996658834
2014-02-11 21:35:00,5.856,0.025,0.5,0.0301029996658834
2014-02-11 21:40:00,7.058,0.225,0.5,0.0301029996658834
2014-02-11 21:45:00,6.684,0.3,0.5,0.0301029996658834
2014-02-11 21:50:00,6.274,0.15,0.5,0.0301029996658834
2014-02-11 21:55:00,6.234,0.15,0.5,0.0301029996658834
2014-02-11 22:00:00,7.466,0.175,0.5,0.0301029996658834
2014-02-11 22:05:00,6.044,0.025,0.5,0.0301029996658834
2014-02-11 22:10:00,6.286,0.0,0.5,0.0301029996658834
2014-02-11 22:15:00,6.046,0.2,0.5,0.0301029996658834
2014-02-11 22:20:00,6.224,0.2,0.5,0.0301029996658834
2014-02-11 22:25:00,5.808,0.0,0.5,0.0301029996658834
2014-02-11 22:30:00,6.082,0.0,0.5,0.0301029996658834
2014-02-11 22:35:00,6.044,0.0,0.5,0.0301029996658834
2014-02-11 22:40:00,5.828,0.125,0.5,0.0301029996658834
2014-02-11 22:45:00,6.042,0.2,0.5,0.0301029996658834
2014-02-11 22:50:00,6.03,0.025,0.5,0.0301029996658834
2014-02-11 22:55:00,5.856,0.025,0.5,0.0301029996658834
2014-02-11 23:00:00,6.248,0.025,0.5,0.0301029996658834
2014-02-11 23:05:00,5.836,0.025,0.5,0.0301029996658834
2014-02-11 23:10:00,5.834,0.05,0.5,0.0301029996658834
2014-02-11 23:15:00,5.81,0.225,0.5,0.0301029996658834
2014-02-11 23:20:00,6.7,0.15,0.5,0.0301029996658834
2014-02-11 23:25:00,6.656,0.55,0.5,0.0301029996658834
2014-02-11 23:30:00,6.022,0.0,0.5,0.0301029996658834
2014-02-11 23:35:00,5.648,0.25,0.5,0.0301029996658834
2014-02-11 23:40:00,6.236,0.15,0.5,0.0301029996658834
2014-02-11 23:45:00,5.81,0.075,0.5,0.0301029996658834
2014-02-11 23:50:00,6.074,0.025,0.5,0.0301029996658834
2014-02-11 23:55:00,6.14,0.0,0.5,0.0301029996658834
2014-02-12 00:00:00,6.016,0.025,0.5,0.0301029996658834
2014-02-12 00:05:00,6.05,0.05,0.5,0.0301029996658834
2014-02-12 00:10:00,7.328,0.25,0.5,0.0301029996658834
2014-02-12 00:15:00,6.656,0.15,0.5,0.0301029996658834
2014-02-12 00:20:00,6.252,0.025,0.5,0.0301029996658834
2014-02-12 00:25:00,6.25,0.025,0.5,0.0301029996658834
2014-02-12 00:30:00,6.226,0.125,0.5,0.0301029996658834
2014-02-12 00:35:00,6.074,0.1,0.5,0.0301029996658834
2014-02-12 00:40:00,6.236,0.0,0.5,0.0301029996658834
2014-02-12 00:45:00,6.046,0.025,0.5,0.0301029996658834
2014-02-12 00:50:00,6.252,0.0,0.5,0.0301029996658834
2014-02-12 00:55:00,6.016,0.1,0.5,0.0301029996658834
2014-02-12 01:00:00,6.29,0.15,0.5,0.0301029996658834
2014-02-12 01:05:00,6.666,0.075,0.5,0.0301029996658834
2014-02-12 01:10:00,7.506,0.125,0.5,0.0301029996658834
2014-02-12 01:15:00,5.828,0.0,0.5,0.0301029996658834
2014-02-12 01:20:00,6.26,0.1,0.5,0.0301029996658834
2014-02-12 01:25:00,6.47,0.125,0.5,0.0301029996658834
2014-02-12 01:30:00,6.05,0.025,0.5,0.0301029996658834
2014-02-12 01:35:00,6.036,0.0,0.5,0.0301029996658834
2014-02-12 01:40:00,6.044,0.0,0.5,0.0301029996658834
2014-02-12 01:45:00,5.808,0.0,0.5,0.0301029996658834
2014-02-12 01:50:00,5.85,0.15,0.5,0.0301029996658834
2014-02-12 01:55:00,6.042,0.125,0.5,0.0301029996658834
2014-02-12 02:00:00,6.226,0.075,0.5,0.0301029996658834
2014-02-12 02:05:00,6.456,0.125,0.5,0.0301029996658834
2014-02-12 02:10:00,6.876,0.025,0.5,0.0301029996658834
2014-02-12 02:15:00,6.05,0.125,0.5,0.0301029996658834
2014-02-12 02:20:00,6.048,0.075,0.5,0.0301029996658834
2014-02-12 02:25:00,5.62,0.125,0.5,0.0301029996658834
2014-02-12 02:30:00,6.23,0.0,0.5,0.0301029996658834
2014-02-12 02:35:00,5.608,0.0,0.5,0.0301029996658834
2014-02-12 02:40:00,6.28,0.1,0.5,0.0301029996658834
2014-02-12 02:45:00,5.63,0.375,0.5,0.0301029996658834
2014-02-12 02:50:00,6.044,0.025,0.5,0.0301029996658834
2014-02-12 02:55:00,6.022,0.05,0.5,0.0301029996658834
2014-02-12 03:00:00,6.464,0.075,0.5,0.0301029996658834
2014-02-12 03:05:00,5.856,0.025,0.5,0.0301029996658834
2014-02-12 03:10:00,6.264,0.1,0.5,0.0301029996658834
2014-02-12 03:15:00,5.838,0.225,0.5,0.0301029996658834
2014-02-12 03:20:00,6.648,0.0,0.5,0.0301029996658834
2014-02-12 03:25:00,7.086,0.0,0.5,0.0301029996658834
2014-02-12 03:30:00,6.03,0.0,0.5,0.0301029996658834
2014-02-12 03:35:00,5.856,0.15,0.5,0.0301029996658834
2014-02-12 03:40:00,6.262,0.175,0.5,0.0301029996658834
2014-02-12 03:45:00,5.626,0.05,0.5,0.0301029996658834
2014-02-12 03:50:00,6.042,0.025,0.5,0.0301029996658834
2014-02-12 03:55:00,6.018,0.0,0.5,0.0301029996658834
2014-02-12 04:00:00,6.706,0.05,0.5,0.0301029996658834
2014-02-12 04:05:00,6.046,0.1,0.5,0.0301029996658834
2014-02-12 04:10:00,6.252,0.1,0.5,0.0301029996658834
2014-02-12 04:15:00,6.036,0.0,0.5,0.0301029996658834
2014-02-12 04:20:00,6.042,0.0,0.5,0.0301029996658834
2014-02-12 04:25:00,6.042,0.0,0.5,0.0301029996658834
2014-02-12 04:30:00,6.044,0.125,0.5,0.0301029996658834
2014-02-12 04:35:00,6.244,0.125,0.5,0.0301029996658834
2014-02-12 04:40:00,6.026,0.0,0.5,0.0301029996658834
2014-02-12 04:45:00,5.844,0.0,0.5,0.0301029996658834
2014-02-12 04:50:00,6.252,0.0,0.5,0.0301029996658834
2014-02-12 04:55:00,6.042,0.1,0.5,0.0301029996658834
2014-02-12 05:00:00,6.024,0.1,0.5,0.0301029996658834
2014-02-12 05:05:00,5.856,0.025,0.5,0.0301029996658834
2014-02-12 05:10:00,6.248,0.0,0.5,0.0301029996658834
2014-02-12 05:15:00,5.418,0.075,0.5,0.0301029996658834
2014-02-12 05:20:00,6.47,0.15,0.5,0.0301029996658834
2014-02-12 05:25:00,6.04,0.125,0.5,0.0301029996658834
2014-02-12 05:30:00,6.264,0.05,0.5,0.0301029996658834
2014-02-12 05:35:00,5.626,0.025,0.5,0.0301029996658834
2014-02-12 05:40:00,6.252,0.025,0.5,0.0301029996658834
2014-02-12 05:45:00,5.608,0.025,0.5,0.0301029996658834
2014-02-12 05:50:00,6.054,0.1,0.5,0.0301029996658834
2014-02-12 05:55:00,6.042,0.1,0.5,0.0301029996658834
2014-02-12 06:00:00,6.024,0.025,0.5,0.0301029996658834
2014-02-12 06:05:00,6.048,0.0,0.5,0.0301029996658834
2014-02-12 06:10:00,6.056,0.05,0.5,0.0301029996658834
2014-02-12 06:15:00,5.838,0.075,0.5,0.0301029996658834
2014-02-12 06:20:00,6.038,0.025,0.5,0.0301029996658834
2014-02-12 06:25:00,6.254,0.0,0.5,0.0301029996658834
2014-02-12 06:30:00,6.252,0.15,0.5,0.0301029996658834
2014-02-12 06:35:00,6.242,0.15,0.5,0.0301029996658834
2014-02-12 06:40:00,6.262,0.15,0.5,0.0301029996658834
2014-02-12 06:45:00,6.042,0.125,0.5,0.0301029996658834
2014-02-12 06:50:00,6.246,0.15,0.5,0.0301029996658834
2014-02-12 06:55:00,6.046,0.15,0.5,0.0301029996658834
2014-02-12 07:00:00,6.248,0.125,0.5,0.0301029996658834
2014-02-12 07:05:00,5.834,0.075,0.5,0.0301029996658834
2014-02-12 07:10:00,6.446,0.2,0.5,0.0301029996658834
2014-02-12 07:15:00,6.072,0.15,0.5,0.0301029996658834
2014-02-12 07:20:00,6.004,0.075,0.5,0.0301029996658834
2014-02-12 07:25:00,6.068,0.0,0.5,0.0301029996658834
2014-02-12 07:30:00,6.028,0.85,0.5,0.0301029996658834
2014-02-12 07:35:00,5.856,0.05,0.5,0.0301029996658834
2014-02-12 07:40:00,6.252,0.2,0.5,0.0301029996658834
2014-02-12 07:45:00,5.826,0.0,0.5,0.0301029996658834
2014-02-12 07:50:00,6.052,0.275,0.5,0.0301029996658834
2014-02-12 07:55:00,7.074,0.025,0.5,0.0301029996658834
2014-02-12 08:00:00,5.996,0.1,0.5,0.0301029996658834
2014-02-12 08:05:00,5.856,0.05,0.5,0.0301029996658834
2014-02-12 08:10:00,6.468,0.425,0.5,0.0301029996658834
2014-02-12 08:15:00,5.814,0.0,0.5,0.0301029996658834
2014-02-12 08:20:00,6.09,0.4,0.5,0.0301029996658834
2014-02-12 08:25:00,6.042,0.0,0.5,0.0301029996658834
2014-02-12 08:30:00,6.016,0.375,0.5,0.0301029996658834
2014-02-12 08:35:00,5.626,0.225,0.5,0.0301029996658834
2014-02-12 08:40:00,6.228,0.15,0.5,0.0301029996658834
2014-02-12 08:45:00,5.856,0.0,0.5,0.0301029996658834
2014-02-12 08:50:00,6.436,0.075,0.5,0.0301029996658834
2014-02-12 08:55:00,6.068,0.05,0.5,0.0301029996658834
2014-02-12 09:00:00,6.208,0.0,0.5,0.0301029996658834
2014-02-12 09:05:00,6.272,0.0,0.5,0.0301029996658834
2014-02-12 09:10:00,6.252,0.0,0.5,0.0301029996658834
2014-02-12 09:15:00,6.254,0.025,0.5,0.0301029996658834
2014-02-12 09:20:00,6.024,0.05,0.5,0.0301029996658834
2014-02-12 09:25:00,6.044,0.075,0.5,0.0301029996658834
2014-02-12 09:30:00,6.084,0.0,0.5,0.0301029996658834
2014-02-12 09:35:00,6.03,0.0,0.5,0.0301029996658834
2014-02-12 09:40:00,6.078,0.0,0.5,0.0301029996658834
2014-02-12 09:45:00,6.024,0.0,0.5,0.0301029996658834
2014-02-12 09:50:00,6.058,0.05,0.5,0.0301029996658834
2014-02-12 09:55:00,6.05,0.025,0.5,0.0301029996658834
2014-02-12 10:00:00,6.502,0.075,0.5,0.0301029996658834
2014-02-12 10:05:00,6.036,0.0,0.5,0.0301029996658834
2014-02-12 10:10:00,6.232,0.0,0.5,0.0301029996658834
2014-02-12 10:15:00,5.608,0.1,0.5,0.0301029996658834
2014-02-12 10:20:00,6.03,0.075,0.5,0.0301029996658834
2014-02-12 10:25:00,6.068,0.025,0.5,0.0301029996658834
2014-02-12 10:30:00,6.042,0.0,0.5,0.0301029996658834
2014-02-12 10:35:00,5.608,0.025,0.5,0.0301029996658834
2014-02-12 10:40:00,6.29,0.025,0.5,0.0301029996658834
2014-02-12 10:45:00,5.814,0.025,0.5,0.0301029996658834
2014-02-12 10:50:00,5.848,0.0,0.5,0.0301029996658834
2014-02-12 10:55:00,6.074,0.0,0.5,0.0301029996658834
2014-02-12 11:00:00,5.844,0.0,0.5,0.0301029996658834
2014-02-12 11:05:00,5.838,0.0,0.5,0.0301029996658834
2014-02-12 11:10:00,6.056,0.05,0.5,0.0301029996658834
2014-02-12 11:15:00,5.614,0.15,0.5,0.0301029996658834
2014-02-12 11:20:00,6.65,0.05,0.5,0.0301029996658834
2014-02-12 11:25:00,6.274,0.0,0.5,0.0301029996658834
2014-02-12 11:30:00,6.052,0.0,0.5,0.0301029996658834
2014-02-12 11:35:00,5.834,0.15,0.5,0.0301029996658834
2014-02-12 11:40:00,6.052,0.15,0.5,0.0301029996658834
2014-02-12 11:45:00,5.62,0.125,0.5,0.0301029996658834
2014-02-12 11:50:00,6.26,0.0,0.5,0.0301029996658834
2014-02-12 11:55:00,6.25,0.0,0.5,0.0301029996658834
2014-02-12 12:00:00,6.252,0.05,0.5,0.0301029996658834
2014-02-12 12:05:00,6.666,0.025,0.5,0.0301029996658834
2014-02-12 12:10:00,6.46,0.05,0.5,0.0301029996658834
2014-02-12 12:15:00,6.04,0.0,0.5,0.0301029996658834
2014-02-12 12:20:00,6.004,0.0,0.5,0.0301029996658834
2014-02-12 12:25:00,6.064,0.0,0.5,0.0301029996658834
2014-02-12 12:30:00,6.236,0.05,0.5,0.0301029996658834
2014-02-12 12:35:00,6.042,0.05,0.5,0.0301029996658834
2014-02-12 12:40:00,6.044,0.05,0.5,0.0301029996658834
2014-02-12 12:45:00,6.036,0.025,0.5,0.0301029996658834
2014-02-12 12:50:00,6.044,0.0,0.5,0.0301029996658834
2014-02-12 12:55:00,6.046,0.125,0.5,0.0301029996658834
2014-02-12 13:00:00,6.022,0.075,0.5,0.0301029996658834
2014-02-12 13:05:00,6.042,0.1,0.5,0.0301029996658834
2014-02-12 13:10:00,6.668,0.175,0.5,0.0301029996658834
2014-02-12 13:15:00,5.828,0.0,0.5,0.0301029996658834
2014-02-12 13:20:00,5.836,0.175,0.5,0.0301029996658834
2014-02-12 13:25:00,6.014,0.15,0.5,0.0301029996658834
2014-02-12 13:30:00,5.856,0.025,0.5,0.0301029996658834
2014-02-12 13:35:00,5.828,0.1,0.5,0.0301029996658834
2014-02-12 13:40:00,6.032,0.0,0.5,0.0301029996658834
2014-02-12 13:45:00,5.816,0.0,0.5,0.0301029996658834
2014-02-12 13:50:00,5.878,0.075,0.5,0.0301029996658834
2014-02-12 13:55:00,5.828,0.025,0.5,0.0301029996658834
2014-02-12 14:00:00,6.258,0.1,0.5,0.0301029996658834
2014-02-12 14:05:00,5.62,0.025,0.5,0.0301029996658834
2014-02-12 14:10:00,6.668,0.05,0.5,0.0301029996658834
2014-02-12 14:15:00,6.252,0.05,0.5,0.0301029996658834
2014-02-12 14:20:00,7.29,0.175,0.5,0.0301029996658834
2014-02-12 14:25:00,6.244,0.0,0.5,0.0301029996658834
2014-02-12 14:30:00,6.248,0.0,0.5,0.0301029996658834
2014-02-12 14:35:00,5.81,0.325,0.5,0.0301029996658834
2014-02-12 14:40:00,6.47,0.025,0.5,0.0301029996658834
2014-02-12 14:45:00,5.86,0.85,0.5,0.0301029996658834
2014-02-12 14:50:00,6.264,0.025,0.5,0.0301029996658834
2014-02-12 14:55:00,6.042,0.0,0.5,0.0301029996658834
2014-02-12 15:00:00,7.29,0.0,0.5,0.0301029996658834
2014-02-12 15:05:00,6.022,0.0,0.5,0.0301029996658834
2014-02-12 15:10:00,6.242,0.0,0.5,0.0301029996658834
2014-02-12 15:15:00,5.866,0.0,0.5,0.0301029996658834
2014-02-12 15:20:00,6.028,0.0,0.5,0.0301029996658834
2014-02-12 15:25:00,6.042,0.0,0.5,0.0301029996658834
2014-02-12 15:30:00,6.022,0.0,0.5,0.0301029996658834
2014-02-12 15:35:00,6.078,0.0,0.5,0.0301029996658834
2014-02-12 15:40:00,6.022,0.0,0.5,0.0301029996658834
2014-02-12 15:45:00,5.856,0.0,0.5,0.0301029996658834
2014-02-12 15:50:00,6.052,0.0,0.5,0.0301029996658834
2014-02-12 15:55:00,5.828,0.0,0.5,0.0301029996658834
2014-02-12 16:00:00,6.02,0.0,0.5,0.0301029996658834
2014-02-12 16:05:00,5.828,0.05,0.89136977245625115,0.09640493138260617
2014-02-12 16:10:00,6.052,0.0,0.89136977245625115,0.09640493138260617
2014-02-12 16:15:00,5.834,0.0,0.89136977245625115,0.09640493138260617
2014-02-12 16:20:00,5.816,0.0,0.89136977245625115,0.09640493138260617
2014-02-12 16:25:00,6.054,0.05,0.87364335530761217,0.0898401917868378
2014-02-12 16:30:00,5.808,0.175,0.79632550337175068,0.06910633506239931
2014-02-12 16:35:00,5.644,0.125,0.72688319177852634,0.056365157344686716
2014-02-12 16:40:00,6.036,0.15,0.6305190489052237,0.04324079485502803
2014-02-12 16:45:00,5.834,0.15,0.52513395011903308,0.032342887987030056
2014-02-12 16:50:00,6.256,0.175,0.59954625154358188,0.03974476380782526
2014-02-12 16:55:00,6.25,0.275,0.74455437153705617,0.05927015271226139
2014-02-12 17:00:00,6.46,0.35,0.90110657858729137,0.10048326007471543
2014-02-12 17:05:00,5.828,0.2,0.95647541616092502,0.13612653765973345
2014-02-12 17:10:00,6.246,0.15,0.97633171399230823,0.16258331953538246
2014-02-12 17:15:00,5.838,0.125,0.98296861938052915,0.17687501490836874
2014-02-12 17:20:00,6.256,0.15,0.98095929622849043,0.17203170074136143
2014-02-12 17:25:00,6.022,0.15,0.98296862052194722,0.17687501781894657
2014-02-12 17:30:00,6.056,0.075,0.97633171512395323,0.1625833216118623
2014-02-12 17:35:00,5.81,0.0,0.95647541803161651,0.13612653952633605
